role_error_rate,scenario,trial_id,true_sfc,observed_sfc,observed_sfc_true_legal,unsafe_false_certificate,missed_true_sfc
0.1,spray_bottle_use,46,1,1,0,1,0
0.1,spray_bottle_use,47,1,1,1,0,0
0.1,spray_bottle_use,48,1,1,1,0,0
0.1,spray_bottle_use,49,1,1,0,1,0
0.1,spray_bottle_use,50,1,1,0,1,0
0.1,spray_bottle_use,51,1,1,1,0,0
0.1,spray_bottle_use,52,1,1,1,0,0
0.1,spray_bottle_use,53,1,1,1,0,0
0.1,spray_bottle_use,54,1,1,1,0,0
0.1,spray_bottle_use,55,1,1,0,1,0
0.1,spray_bottle_use,56,1,1,0,1,0
0.1,spray_bottle_use,57,1,1,0,1,0
0.1,spray_bottle_use,58,1,1,0,1,0
0.1,spray_bottle_use,59,1,1,0,1,0
0.1,spray_bottle_use,60,1,1,1,0,0
0.1,spray_bottle_use,61,1,1,0,1,0
0.1,spray_bottle_use,62,1,1,1,0,0
0.1,spray_bottle_use,63,1,1,1,0,0
0.1,spray_bottle_use,64,1,1,1,0,0
0.1,spray_bottle_use,65,1,1,1,0,0
0.1,spray_bottle_use,66,1,1,1,0,0
0.1,spray_bottle_use,67,1,1,1,0,0
0.1,spray_bottle_use,68,1,1,1,0,0
0.1,spray_bottle_use,69,1,1,1,0,0
0.1,spray_bottle_use,70,1,1,1,0,0
0.1,spray_bottle_use,71,1,1,1,0,0
0.1,spray_bottle_use,72,1,1,1,0,0
0.1,spray_bottle_use,73,1,1,1,0,0
0.1,spray_bottle_use,74,1,1,0,1,0
0.1,spray_bottle_use,75,1,1,0,1,0
0.1,spray_bottle_use,76,1,1,1,0,0
0.1,spray_bottle_use,77,1,1,1,0,0
0.1,spray_bottle_use,78,1,1,1,0,0
0.1,spray_bottle_use,79,1,1,1,0,0
0.1,spray_bottle_use,80,1,1,0,1,0
0.1,spray_bottle_use,81,1,1,0,1,0
0.1,spray_bottle_use,82,1,1,1,0,0
0.1,spray_bottle_use,83,1,1,1,0,0
0.1,spray_bottle_use,84,1,1,1,0,0
0.1,spray_bottle_use,85,1,1,1,0,0
0.1,spray_bottle_use,86,1,1,1,0,0
0.1,spray_bottle_use,87,1,1,1,0,0
0.1,spray_bottle_use,88,1,1,0,1,0
0.1,spray_bottle_use,89,1,1,0,1,0
0.1,spray_bottle_use,90,1,1,0,1,0
0.1,spray_bottle_use,91,1,1,0,1,0
0.1,spray_bottle_use,92,1,1,1,0,0
0.1,spray_bottle_use,93,1,1,1,0,0
0.1,spray_bottle_use,94,1,1,0,1,0
0.1,spray_bottle_use,95,1,1,1,0,0
0.1,spray_bottle_use,96,1,1,1,0,0
0.1,spray_bottle_use,97,1,1,1,0,0
0.1,spray_bottle_use,98,1,1,0,1,0
0.1,spray_bottle_use,99,1,1,0,1,0
0.1,spray_bottle_use,100,1,1,1,0,0
0.1,spray_bottle_use,101,1,1,1,0,0
0.1,spray_bottle_use,102,1,1,1,0,0
0.1,spray_bottle_use,103,1,1,1,0,0
0.1,spray_bottle_use,104,0,0,0,0,0
0.1,spray_bottle_use,105,1,1,1,0,0
0.1,spray_bottle_use,106,1,1,1,0,0
0.1,spray_bottle_use,107,1,1,1,0,0
0.1,spray_bottle_use,108,1,1,1,0,0
0.1,spray_bottle_use,109,1,1,1,0,0
0.1,spray_bottle_use,110,1,1,1,0,0
0.1,spray_bottle_use,111,1,1,0,1,0
0.1,spray_bottle_use,112,1,1,1,0,0
0.1,spray_bottle_use,113,1,1,1,0,0
0.1,spray_bottle_use,114,1,1,1,0,0
0.1,spray_bottle_use,115,1,1,1,0,0
0.1,spray_bottle_use,116,1,1,0,1,0
0.1,spray_bottle_use,117,1,1,1,0,0
0.1,spray_bottle_use,118,1,1,0,1,0
0.1,spray_bottle_use,119,1,1,1,0,0
0.1,apple_pick,0,1,1,1,0,0
0.1,apple_pick,1,1,1,0,1,0
0.1,apple_pick,2,1,1,1,0,0
0.1,apple_pick,3,1,1,1,0,0
0.1,apple_pick,4,1,1,0,1,0
0.1,apple_pick,5,1,1,1,0,0
0.1,apple_pick,6,0,0,0,0,0
0.1,apple_pick,7,1,1,0,1,0
0.1,apple_pick,8,1,1,1,0,0
0.1,apple_pick,9,1,1,1,0,0
0.1,apple_pick,10,1,1,1,0,0
0.1,apple_pick,11,1,1,1,0,0
0.1,apple_pick,12,1,1,1,0,0
0.1,apple_pick,13,1,1,1,0,0
0.1,apple_pick,14,1,1,1,0,0
0.1,apple_pick,15,1,1,0,1,0
0.1,apple_pick,16,1,1,1,0,0
0.1,apple_pick,17,0,0,0,0,0
0.1,apple_pick,18,1,1,0,1,0
0.1,apple_pick,19,1,1,0,1,0
0.1,apple_pick,20,1,1,1,0,0
0.1,apple_pick,21,1,1,1,0,0
0.1,apple_pick,22,1,1,1,0,0
0.1,apple_pick,23,1,1,0,1,0
0.1,apple_pick,24,1,1,0,1,0
0.1,apple_pick,25,1,1,0,1,0
0.1,apple_pick,26,1,1,1,0,0
0.1,apple_pick,27,1,1,0,1,0
0.1,apple_pick,28,1,1,1,0,0
0.1,apple_pick,29,1,1,1,0,0
0.1,apple_pick,30,0,0,0,0,0
0.1,apple_pick,31,1,1,1,0,0
0.1,apple_pick,32,1,1,0,1,0
0.1,apple_pick,33,0,0,0,0,0
0.1,apple_pick,34,1,0,0,0,1
0.1,apple_pick,35,1,1,1,0,0
0.1,apple_pick,36,1,1,1,0,0
0.1,apple_pick,37,1,1,0,1,0
0.1,apple_pick,38,1,1,0,1,0
0.1,apple_pick,39,1,0,0,0,1
0.1,apple_pick,40,1,1,1,0,0
0.1,apple_pick,41,1,1,1,0,0
0.1,apple_pick,42,1,1,1,0,0
0.1,apple_pick,43,1,1,1,0,0
0.1,apple_pick,44,1,1,0,1,0
0.1,apple_pick,45,1,1,1,0,0
0.1,apple_pick,46,0,0,0,0,0
0.1,apple_pick,47,1,1,1,0,0
0.1,apple_pick,48,1,1,1,0,0
0.1,apple_pick,49,1,1,1,0,0
0.1,apple_pick,50,1,1,1,0,0
0.1,apple_pick,51,1,1,1,0,0
0.1,apple_pick,52,1,1,1,0,0
0.1,apple_pick,53,1,1,1,0,0
0.1,apple_pick,54,1,1,1,0,0
0.1,apple_pick,55,1,1,0,1,0
0.1,apple_pick,56,1,1,1,0,0
0.1,apple_pick,57,1,1,1,0,0
0.1,apple_pick,58,1,1,0,1,0
0.1,apple_pick,59,0,0,0,0,0
0.1,apple_pick,60,1,1,1,0,0
0.1,apple_pick,61,1,1,1,0,0
0.1,apple_pick,62,1,1,1,0,0
0.1,apple_pick,63,1,1,1,0,0
0.1,apple_pick,64,1,1,0,1,0
0.1,apple_pick,65,0,1,0,1,0
0.1,apple_pick,66,1,1,1,0,0
0.1,apple_pick,67,0,1,0,1,0
0.1,apple_pick,68,1,1,0,1,0
0.1,apple_pick,69,1,1,1,0,0
0.1,apple_pick,70,0,1,0,1,0
0.1,apple_pick,71,1,1,1,0,0
0.1,apple_pick,72,1,1,0,1,0
0.1,apple_pick,73,1,1,1,0,0
0.1,apple_pick,74,0,0,0,0,0
0.1,apple_pick,75,1,1,0,1,0
0.1,apple_pick,76,0,1,0,1,0
0.1,apple_pick,77,1,1,1,0,0
0.1,apple_pick,78,1,1,1,0,0
0.1,apple_pick,79,1,1,1,0,0
0.1,apple_pick,80,1,1,1,0,0
0.1,apple_pick,81,1,1,1,0,0
0.1,apple_pick,82,1,1,0,1,0
0.1,apple_pick,83,1,1,1,0,0
0.1,apple_pick,84,1,1,1,0,0
0.1,apple_pick,85,1,1,0,1,0
0.1,apple_pick,86,1,1,1,0,0
0.1,apple_pick,87,1,1,1,0,0
0.1,apple_pick,88,0,0,0,0,0
0.1,apple_pick,89,1,1,1,0,0
0.1,apple_pick,90,1,1,1,0,0
0.1,apple_pick,91,1,1,1,0,0
0.1,apple_pick,92,0,0,0,0,0
0.1,apple_pick,93,1,1,1,0,0
0.1,apple_pick,94,1,1,1,0,0
0.1,apple_pick,95,1,1,0,1,0
0.1,apple_pick,96,1,1,1,0,0
0.1,apple_pick,97,1,1,0,1,0
0.1,apple_pick,98,1,1,1,0,0
0.1,apple_pick,99,1,1,0,1,0
0.1,apple_pick,100,0,0,0,0,0
0.1,apple_pick,101,1,1,1,0,0
0.1,apple_pick,102,0,1,0,1,0
0.1,apple_pick,103,1,1,1,0,0
0.1,apple_pick,104,1,1,0,1,0
0.1,apple_pick,105,1,1,1,0,0
0.1,apple_pick,106,1,1,1,0,0
0.1,apple_pick,107,1,0,0,0,1
0.1,apple_pick,108,0,0,0,0,0
0.1,apple_pick,109,1,1,1,0,0
0.1,apple_pick,110,1,0,0,0,1
0.1,apple_pick,111,0,0,0,0,0
0.1,apple_pick,112,1,1,0,1,0
0.1,apple_pick,113,1,1,1,0,0
0.1,apple_pick,114,1,1,1,0,0
0.1,apple_pick,115,1,1,1,0,0
0.1,apple_pick,116,1,1,0,1,0
0.1,apple_pick,117,0,0,0,0,0
0.1,apple_pick,118,1,1,1,0,0
0.1,apple_pick,119,0,0,0,0,0
0.1,scissors_pass,0,0,0,0,0,0
0.1,scissors_pass,1,0,1,0,1,0
0.1,scissors_pass,2,0,0,0,0,0
0.1,scissors_pass,3,0,0,0,0,0
0.1,scissors_pass,4,0,0,0,0,0
0.1,scissors_pass,5,0,0,0,0,0
0.1,scissors_pass,6,0,1,0,1,0
0.1,scissors_pass,7,0,0,0,0,0
0.1,scissors_pass,8,0,0,0,0,0
0.1,scissors_pass,9,0,0,0,0,0
0.1,scissors_pass,10,0,0,0,0,0
0.1,scissors_pass,11,0,0,0,0,0
0.1,scissors_pass,12,0,0,0,0,0
0.1,scissors_pass,13,0,0,0,0,0
0.1,scissors_pass,14,0,0,0,0,0
0.1,scissors_pass,15,0,0,0,0,0
0.1,scissors_pass,16,0,0,0,0,0
0.1,scissors_pass,17,0,1,0,1,0
0.1,scissors_pass,18,0,0,0,0,0
0.1,scissors_pass,19,0,1,0,1,0
0.1,scissors_pass,20,0,0,0,0,0
0.1,scissors_pass,21,0,0,0,0,0
0.1,scissors_pass,22,0,0,0,0,0
0.1,scissors_pass,23,0,1,0,1,0
0.1,scissors_pass,24,0,1,0,1,0
0.1,scissors_pass,25,0,1,0,1,0
0.1,scissors_pass,26,0,1,0,1,0
0.1,scissors_pass,27,0,0,0,0,0
0.1,scissors_pass,28,0,0,0,0,0
0.1,scissors_pass,29,0,1,0,1,0
0.1,scissors_pass,30,0,0,0,0,0
0.1,scissors_pass,31,0,0,0,0,0
0.1,scissors_pass,32,0,0,0,0,0
0.1,scissors_pass,33,0,1,0,1,0
0.1,scissors_pass,34,0,0,0,0,0
0.1,scissors_pass,35,0,0,0,0,0
0.1,scissors_pass,36,0,0,0,0,0
0.1,scissors_pass,37,0,0,0,0,0
0.1,scissors_pass,38,0,1,0,1,0
0.1,scissors_pass,39,0,0,0,0,0
0.1,scissors_pass,40,0,0,0,0,0
0.1,scissors_pass,41,0,1,0,1,0
0.1,scissors_pass,42,0,0,0,0,0
0.1,scissors_pass,43,0,1,0,1,0
0.1,scissors_pass,44,0,0,0,0,0
0.1,scissors_pass,45,0,0,0,0,0
0.1,scissors_pass,46,0,0,0,0,0
0.1,scissors_pass,47,0,1,0,1,0
0.1,scissors_pass,48,0,1,0,1,0
0.1,scissors_pass,49,0,1,0,1,0
0.1,scissors_pass,50,0,1,0,1,0
0.1,scissors_pass,51,0,0,0,0,0
0.1,scissors_pass,52,0,0,0,0,0
0.1,scissors_pass,53,0,1,0,1,0
0.1,scissors_pass,54,0,1,0,1,0
0.1,scissors_pass,55,0,0,0,0,0
0.1,scissors_pass,56,0,0,0,0,0
0.1,scissors_pass,57,0,0,0,0,0
0.1,scissors_pass,58,0,0,0,0,0
0.1,scissors_pass,59,0,0,0,0,0
0.1,scissors_pass,60,0,1,0,1,0
0.1,scissors_pass,61,0,1,0,1,0
0.1,scissors_pass,62,0,1,0,1,0
0.1,scissors_pass,63,0,1,0,1,0
0.1,scissors_pass,64,0,0,0,0,0
0.1,scissors_pass,65,0,0,0,0,0
0.1,scissors_pass,66,0,0,0,0,0
0.1,scissors_pass,67,0,0,0,0,0
0.1,scissors_pass,68,1,1,1,0,0
0.1,scissors_pass,69,0,1,0,1,0
0.1,scissors_pass,70,0,0,0,0,0
0.1,scissors_pass,71,0,0,0,0,0
0.1,scissors_pass,72,0,0,0,0,0
0.1,scissors_pass,73,0,0,0,0,0
0.1,scissors_pass,74,0,1,0,1,0
0.1,scissors_pass,75,0,1,0,1,0
0.1,scissors_pass,76,0,0,0,0,0
0.1,scissors_pass,77,0,0,0,0,0
0.1,scissors_pass,78,0,1,0,1,0
0.1,scissors_pass,79,0,1,0,1,0
0.1,scissors_pass,80,0,0,0,0,0
0.1,scissors_pass,81,0,0,0,0,0
0.1,scissors_pass,82,0,0,0,0,0
0.1,scissors_pass,83,0,0,0,0,0
0.1,scissors_pass,84,0,0,0,0,0
0.1,scissors_pass,85,0,0,0,0,0
0.1,scissors_pass,86,0,1,0,1,0
0.1,scissors_pass,87,0,0,0,0,0
0.1,scissors_pass,88,0,1,0,1,0
0.1,scissors_pass,89,0,0,0,0,0
0.1,scissors_pass,90,0,0,0,0,0
0.1,scissors_pass,91,0,0,0,0,0
0.1,scissors_pass,92,0,1,0,1,0
0.1,scissors_pass,93,0,0,0,0,0
0.1,scissors_pass,94,0,0,0,0,0
0.1,scissors_pass,95,0,0,0,0,0
0.1,scissors_pass,96,0,0,0,0,0
0.1,scissors_pass,97,0,0,0,0,0
0.1,scissors_pass,98,0,0,0,0,0
0.1,scissors_pass,99,0,0,0,0,0
0.1,scissors_pass,100,0,0,0,0,0
0.1,scissors_pass,101,0,0,0,0,0
0.1,scissors_pass,102,0,1,0,1,0
0.1,scissors_pass,103,0,0,0,0,0
0.1,scissors_pass,104,0,1,0,1,0
0.1,scissors_pass,105,0,0,0,0,0
0.1,scissors_pass,106,0,0,0,0,0
0.1,scissors_pass,107,1,1,1,0,0
0.1,scissors_pass,108,0,0,0,0,0
0.1,scissors_pass,109,0,0,0,0,0
0.1,scissors_pass,110,0,0,0,0,0
0.1,scissors_pass,111,0,0,0,0,0
0.1,scissors_pass,112,0,0,0,0,0
0.1,scissors_pass,113,0,0,0,0,0
0.1,scissors_pass,114,1,0,0,0,1
0.1,scissors_pass,115,0,0,0,0,0
0.1,scissors_pass,116,0,0,0,0,0
0.1,scissors_pass,117,0,0,0,0,0
0.1,scissors_pass,118,0,0,0,0,0
0.1,scissors_pass,119,0,0,0,0,0
0.2,knife_pass,0,0,1,0,1,0
0.2,knife_pass,1,0,0,0,0,0
0.2,knife_pass,2,0,0,0,0,0
0.2,knife_pass,3,0,0,0,0,0
0.2,knife_pass,4,0,0,0,0,0
0.2,knife_pass,5,0,1,0,1,0
0.2,knife_pass,6,0,0,0,0,0
0.2,knife_pass,7,0,0,0,0,0
0.2,knife_pass,8,0,1,0,1,0
0.2,knife_pass,9,0,1,0,1,0
0.2,knife_pass,10,0,0,0,0,0
0.2,knife_pass,11,0,0,0,0,0
0.2,knife_pass,12,0,1,0,1,0
0.2,knife_pass,13,0,1,0,1,0
0.2,knife_pass,14,0,1,0,1,0
0.2,knife_pass,15,0,1,0,1,0
0.2,knife_pass,16,0,0,0,0,0
0.2,knife_pass,17,0,0,0,0,0
0.2,knife_pass,18,0,0,0,0,0
0.2,knife_pass,19,0,1,0,1,0
0.2,knife_pass,20,0,1,0,1,0
0.2,knife_pass,21,0,1,0,1,0
0.2,knife_pass,22,0,1,0,1,0
0.2,knife_pass,23,0,1,0,1,0
0.2,knife_pass,24,0,1,0,1,0
0.2,knife_pass,25,0,1,0,1,0
0.2,knife_pass,26,0,1,0,1,0
0.2,knife_pass,27,0,1,0,1,0
0.2,knife_pass,28,0,1,0,1,0
0.2,knife_pass,29,0,1,0,1,0
0.2,knife_pass,30,0,0,0,0,0
0.2,knife_pass,31,0,0,0,0,0
0.2,knife_pass,32,0,0,0,0,0
0.2,knife_pass,33,0,0,0,0,0
0.2,knife_pass,34,0,1,0,1,0
0.2,knife_pass,35,0,0,0,0,0
0.2,knife_pass,36,0,1,0,1,0
0.2,knife_pass,37,0,1,0,1,0
0.2,knife_pass,38,0,1,0,1,0
0.2,knife_pass,39,0,1,0,1,0
0.2,knife_pass,40,0,0,0,0,0
0.2,knife_pass,41,0,1,0,1,0
0.2,knife_pass,42,0,0,0,0,0
0.2,knife_pass,43,0,1,0,1,0
0.2,knife_pass,44,0,1,0,1,0
0.2,knife_pass,45,0,1,0,1,0
0.2,knife_pass,46,0,1,0,1,0
0.2,knife_pass,47,0,1,0,1,0
0.2,knife_pass,48,0,1,0,1,0
0.2,knife_pass,49,0,0,0,0,0
0.2,knife_pass,50,0,0,0,0,0
0.2,knife_pass,51,0,0,0,0,0
0.2,knife_pass,52,0,0,0,0,0
0.2,knife_pass,53,0,0,0,0,0
0.2,knife_pass,54,0,1,0,1,0
0.2,knife_pass,55,0,0,0,0,0
0.2,knife_pass,56,0,1,0,1,0
0.2,knife_pass,57,0,1,0,1,0
0.2,knife_pass,58,0,0,0,0,0
0.2,knife_pass,59,0,1,0,1,0
0.2,knife_pass,60,0,1,0,1,0
0.2,knife_pass,61,0,1,0,1,0
0.2,knife_pass,62,0,0,0,0,0
0.2,knife_pass,63,0,1,0,1,0
0.2,knife_pass,64,0,1,0,1,0
0.2,knife_pass,65,0,0,0,0,0
0.2,knife_pass,66,0,0,0,0,0
0.2,knife_pass,67,0,1,0,1,0
0.2,knife_pass,68,0,0,0,0,0
0.2,knife_pass,69,0,1,0,1,0
0.2,knife_pass,70,0,0,0,0,0
0.2,knife_pass,71,0,1,0,1,0
0.2,knife_pass,72,0,0,0,0,0
0.2,knife_pass,73,0,0,0,0,0
0.2,knife_pass,74,0,1,0,1,0
0.2,knife_pass,75,0,0,0,0,0
0.2,knife_pass,76,0,0,0,0,0
0.2,knife_pass,77,0,0,0,0,0
0.2,knife_pass,78,0,1,0,1,0
0.2,knife_pass,79,0,0,0,0,0
0.2,knife_pass,80,0,1,0,1,0
0.2,knife_pass,81,0,1,0,1,0
0.2,knife_pass,82,0,1,0,1,0
0.2,knife_pass,83,0,0,0,0,0
0.2,knife_pass,84,0,1,0,1,0
0.2,knife_pass,85,0,1,0,1,0
0.2,knife_pass,86,0,1,0,1,0
0.2,knife_pass,87,0,1,0,1,0
0.2,knife_pass,88,0,1,0,1,0
0.2,knife_pass,89,0,0,0,0,0
0.2,knife_pass,90,0,0,0,0,0
0.2,knife_pass,91,0,0,0,0,0
0.2,knife_pass,92,0,0,0,0,0
0.2,knife_pass,93,0,1,0,1,0
0.2,knife_pass,94,0,0,0,0,0
0.2,knife_pass,95,0,1,0,1,0
0.2,knife_pass,96,0,0,0,0,0
0.2,knife_pass,97,0,0,0,0,0
0.2,knife_pass,98,0,0,0,0,0
0.2,knife_pass,99,0,1,0,1,0
0.2,knife_pass,100,0,0,0,0,0
0.2,knife_pass,101,0,1,0,1,0
0.2,knife_pass,102,0,1,0,1,0
0.2,knife_pass,103,0,0,0,0,0
0.2,knife_pass,104,0,1,0,1,0
0.2,knife_pass,105,0,0,0,0,0
0.2,knife_pass,106,0,1,0,1,0
0.2,knife_pass,107,0,1,0,1,0
0.2,knife_pass,108,0,1,0,1,0
0.2,knife_pass,109,0,0,0,0,0
0.2,knife_pass,110,0,0,0,0,0
0.2,knife_pass,111,0,1,0,1,0
0.2,knife_pass,112,0,1,0,1,0
0.2,knife_pass,113,0,0,0,0,0
0.2,knife_pass,114,0,0,0,0,0
0.2,knife_pass,115,0,0,0,0,0
0.2,knife_pass,116,0,0,0,0,0
0.2,knife_pass,117,0,0,0,0,0
0.2,knife_pass,118,0,0,0,0,0
0.2,knife_pass,119,0,1,0,1,0
0.2,mug_serve,0,1,1,1,0,0
0.2,mug_serve,1,1,1,0,1,0
0.2,mug_serve,2,1,1,0,1,0
0.2,mug_serve,3,1,1,1,0,0
0.2,mug_serve,4,1,1,1,0,0
0.2,mug_serve,5,1,1,1,0,0
0.2,mug_serve,6,1,1,0,1,0
0.2,mug_serve,7,1,1,1,0,0
0.2,mug_serve,8,1,1,0,1,0
0.2,mug_serve,9,1,1,0,1,0
0.2,mug_serve,10,1,1,0,1,0
0.2,mug_serve,11,1,1,1,0,0
0.2,mug_serve,12,1,1,0,1,0
0.2,mug_serve,13,1,1,0,1,0
0.2,mug_serve,14,1,1,0,1,0
0.2,mug_serve,15,1,1,1,0,0
0.2,mug_serve,16,1,1,1,0,0
0.2,mug_serve,17,1,1,1,0,0
0.2,mug_serve,18,1,1,1,0,0
0.2,mug_serve,19,1,1,1,0,0
0.2,mug_serve,20,1,1,1,0,0
0.2,mug_serve,21,1,1,1,0,0
0.2,mug_serve,22,1,1,0,1,0
0.2,mug_serve,23,1,1,1,0,0
0.2,mug_serve,24,1,1,1,0,0
0.2,mug_serve,25,1,1,1,0,0
0.2,mug_serve,26,1,1,0,1,0
0.2,mug_serve,27,1,1,1,0,0
0.2,mug_serve,28,1,1,1,0,0
0.2,mug_serve,29,1,1,0,1,0
0.2,mug_serve,30,1,1,0,1,0
0.2,mug_serve,31,1,1,1,0,0
0.2,mug_serve,32,1,1,0,1,0
0.2,mug_serve,33,1,1,1,0,0
0.2,mug_serve,34,1,1,0,1,0
0.2,mug_serve,35,1,1,0,1,0
0.2,mug_serve,36,1,1,1,0,0
0.2,mug_serve,37,1,1,1,0,0
0.2,mug_serve,38,1,1,0,1,0
0.2,mug_serve,39,1,1,1,0,0
0.2,mug_serve,40,1,1,1,0,0
0.2,mug_serve,41,1,1,0,1,0
0.2,mug_serve,42,1,1,1,0,0
0.2,mug_serve,43,1,1,0,1,0
0.2,mug_serve,44,1,1,0,1,0
0.2,mug_serve,45,1,1,1,0,0
0.2,mug_serve,46,1,1,1,0,0
0.2,mug_serve,47,1,1,1,0,0
0.2,mug_serve,48,1,1,0,1,0
0.2,mug_serve,49,1,1,1,0,0
0.2,mug_serve,50,1,1,1,0,0
0.2,mug_serve,51,1,1,1,0,0
0.2,mug_serve,52,1,1,1,0,0
0.2,mug_serve,53,1,1,0,1,0
0.2,mug_serve,54,1,1,0,1,0
0.2,mug_serve,55,1,1,0,1,0
0.2,mug_serve,56,1,1,1,0,0
0.2,mug_serve,57,1,1,0,1,0
0.2,mug_serve,58,1,1,0,1,0
0.2,mug_serve,59,1,1,1,0,0
0.2,mug_serve,60,1,1,1,0,0
0.2,mug_serve,61,1,1,0,1,0
0.2,mug_serve,62,1,1,0,1,0
0.2,mug_serve,63,1,1,1,0,0
0.2,mug_serve,64,1,1,1,0,0
0.2,mug_serve,65,1,1,1,0,0
0.2,mug_serve,66,1,1,1,0,0
0.2,mug_serve,67,1,1,0,1,0
0.2,mug_serve,68,1,1,1,0,0
0.2,mug_serve,69,1,1,1,0,0
0.2,mug_serve,70,1,1,1,0,0
0.2,mug_serve,71,1,1,0,1,0
0.2,mug_serve,72,1,1,1,0,0
0.2,mug_serve,73,1,1,1,0,0
0.2,mug_serve,74,1,1,1,0,0
0.2,mug_serve,75,1,1,1,0,0
0.2,mug_serve,76,1,1,1,0,0
0.2,mug_serve,77,1,1,1,0,0
0.2,mug_serve,78,1,1,1,0,0
0.2,mug_serve,79,1,1,0,1,0
0.2,mug_serve,80,1,1,0,1,0
0.2,mug_serve,81,1,1,1,0,0
0.2,mug_serve,82,1,1,1,0,0
0.2,mug_serve,83,1,1,0,1,0
0.2,mug_serve,84,1,1,0,1,0
0.2,mug_serve,85,1,1,0,1,0
0.2,mug_serve,86,1,1,1,0,0
0.2,mug_serve,87,1,1,0,1,0
0.2,mug_serve,88,1,1,1,0,0
0.2,mug_serve,89,1,1,1,0,0
0.2,mug_serve,90,1,1,1,0,0
0.2,mug_serve,91,1,1,0,1,0
0.2,mug_serve,92,1,1,1,0,0
0.2,mug_serve,93,1,1,1,0,0
0.2,mug_serve,94,1,1,1,0,0
0.2,mug_serve,95,1,1,0,1,0
0.2,mug_serve,96,1,1,1,0,0
0.2,mug_serve,97,1,1,1,0,0
0.2,mug_serve,98,1,1,0,1,0
0.2,mug_serve,99,1,1,1,0,0
0.2,mug_serve,100,1,1,1,0,0
0.2,mug_serve,101,1,1,0,1,0
0.2,mug_serve,102,1,1,0,1,0
0.2,mug_serve,103,1,1,1,0,0
0.2,mug_serve,104,1,1,1,0,0
0.2,mug_serve,105,1,1,1,0,0
0.2,mug_serve,106,1,1,0,1,0
0.2,mug_serve,107,1,1,0,1,0
0.2,mug_serve,108,1,1,1,0,0
0.2,mug_serve,109,1,1,1,0,0
0.2,mug_serve,110,1,1,0,1,0
0.2,mug_serve,111,1,1,1,0,0
0.2,mug_serve,112,1,1,1,0,0
0.2,mug_serve,113,1,1,1,0,0
0.2,mug_serve,114,1,1,1,0,0
0.2,mug_serve,115,1,1,0,1,0
0.2,mug_serve,116,1,1,0,1,0
0.2,mug_serve,117,1,1,1,0,0
0.2,mug_serve,118,1,1,0,1,0
0.2,mug_serve,119,1,1,1,0,0
0.2,phone_pick,0,1,1,1,0,0
0.2,phone_pick,1,1,1,0,1,0
0.2,phone_pick,2,1,0,0,0,1
0.2,phone_pick,3,1,1,0,1,0
0.2,phone_pick,4,1,1,1,0,0
0.2,phone_pick,5,1,1,0,1,0
0.2,phone_pick,6,1,1,1,0,0
0.2,phone_pick,7,1,1,1,0,0
0.2,phone_pick,8,1,1,1,0,0
0.2,phone_pick,9,1,1,0,1,0
0.2,phone_pick,10,1,1,0,1,0
0.2,phone_pick,11,1,1,0,1,0
0.2,phone_pick,12,1,1,0,1,0
0.2,phone_pick,13,1,1,0,1,0
0.2,phone_pick,14,1,1,0,1,0
0.2,phone_pick,15,1,1,0,1,0
0.2,phone_pick,16,1,1,0,1,0
0.2,phone_pick,17,1,1,0,1,0
0.2,phone_pick,18,1,1,1,0,0
0.2,phone_pick,19,1,1,0,1,0
0.2,phone_pick,20,1,1,0,1,0
0.2,phone_pick,21,1,1,0,1,0
0.2,phone_pick,22,1,1,0,1,0
0.2,phone_pick,23,1,1,0,1,0
0.2,phone_pick,24,1,1,0,1,0
0.2,phone_pick,25,1,1,1,0,0
0.2,phone_pick,26,1,1,0,1,0
0.2,phone_pick,27,1,1,0,1,0
0.2,phone_pick,28,1,1,0,1,0
0.2,phone_pick,29,1,1,1,0,0
0.2,phone_pick,30,1,1,1,0,0
0.2,phone_pick,31,1,1,1,0,0
0.2,phone_pick,32,1,1,0,1,0
0.2,phone_pick,33,1,1,0,1,0
0.2,phone_pick,34,1,1,0,1,0
0.2,phone_pick,35,1,1,1,0,0
0.2,phone_pick,36,1,1,1,0,0
0.2,phone_pick,37,1,1,0,1,0
0.2,phone_pick,38,1,1,0,1,0
0.2,phone_pick,39,1,1,0,1,0
0.2,phone_pick,40,1,1,0,1,0
0.2,phone_pick,41,1,1,1,0,0
0.2,phone_pick,42,1,1,1,0,0
0.2,phone_pick,43,1,1,0,1,0
0.2,phone_pick,44,1,1,1,0,0
0.2,phone_pick,45,1,1,1,0,0
0.2,phone_pick,46,1,1,0,1,0
0.2,phone_pick,47,1,1,0,1,0
0.2,phone_pick,48,1,1,0,1,0
0.2,phone_pick,49,1,1,0,1,0
0.2,phone_pick,50,1,1,1,0,0
0.2,phone_pick,51,1,1,1,0,0
0.2,phone_pick,52,1,1,0,1,0
0.2,phone_pick,53,1,1,0,1,0
0.2,phone_pick,54,1,1,1,0,0
0.2,phone_pick,55,1,1,1,0,0
0.2,phone_pick,56,1,1,0,1,0
0.2,phone_pick,57,1,1,1,0,0
0.2,phone_pick,58,1,1,0,1,0
0.2,phone_pick,59,1,1,0,1,0
0.2,phone_pick,60,1,1,0,1,0
0.2,phone_pick,61,1,1,1,0,0
0.2,phone_pick,62,1,1,1,0,0
0.2,phone_pick,63,1,1,1,0,0
